anime_id,prediction_explicit,prediction_implicit,novelty,genres,name,type,episodes,aired,producers,licensors,studios,source,duration,rating,synopsis,image_url,unknown,score
37435,0.7831317186355591,0.0089648580178618,3.6675757006914895,"Drama, Music, Sci-Fi",キャロル&チューズデイ,TV,24,"Apr 11, 2019 to Oct 3, 2019","Fuji TV, flying DOG, BS Fuji, Hakuhodo DY Music & Pictures, Hakuhodo DY Media Partners",Unknown,Bones,Original,22 min. per ep.,PG-13 - Teens 13 or older,"It has been 50 years since mankind began its migration to the terraformed Mars, where they live in comfort due to advancements in AI. Carole lives in the metropolis of Alba City, working part-time by day and playing keyboard by night. Tuesday has run away from her home in Hershell City to escape the grip of her wealthy family, and instead hopes to pursue music with her acoustic guitar.

After a fateful encounter, the two decide to perform music together. Up against the AI singers that dominate the music world, the two of them believe that together they can convey their feelings through their songs. Will hard work and luck be enough for the duo to create the biggest miracle that Mars has ever seen?",https://cdn.myanimelist.net/images/anime/1611/96157.jpg,0.3380515761246342,0.6941156901333742
449,0.7862287759780884,0.0303322095423936,2.8720135147034744,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",犬夜叉 紅蓮の蓬莱島,Movie,1,"Dec 23, 2004",Unknown,VIZ Media,Sunrise,Manga,1 hr. 27 min.,PG-13 - Teens 13 or older,"Hourai is a mysterious island that appears for a limited period once every 50 years. Some say that the isle holds the secret of eternal youth; others believe that it brings disaster to their land. When Inuyasha's group saves a half-demon child from being hunted by a monstrous creature, they learn that her name is Ai and that she fled from Hourai. Surprisingly, the girl is an acquaintance of Inuyasha and begs him to rescue her friends, who are being held prisoner by vicious demons calling themselves the Four War Gods—an enemy Inuyasha remembers well.

Upon reaching Hourai, Ai's guests are horrified to discover that only a handful of orphans still inhabit the island and are destined to become sacrifices to increase the Four War Gods' powers. Furthermore, the victims bear their oppressors' enchanted mark, which prevents them from escaping. Defeating the four demons remains Inuyasha's most viable option, but their superiority in strength will require daring initiatives achievable only by the group's combined teamwork.",https://cdn.myanimelist.net/images/anime/1216/94369.jpg,0.3200668561302119,0.692996392008513
4672,0.8115771412849426,0.064395971596241,3.3367214563745,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen",攻殻機動隊2.0,Movie,1,"Jul 12, 2008",Unknown,Manga Entertainment,Production I.G,Manga,1 hr. 23 min.,R+ - Mild Nudity,"Set in the year 2029 and following World Wars III and IV, a Japanese-led Asian block dominates world affairs. The alliance maintains its international supremacy through its elite security force whose cybernetically enhanced operatives tackle an array of hi-tech terrorists and other threats to international security. These augmented agents can ""ghost hack"" (i.e., download their consciousness) via the now omnipresent internet into other machines and human/machine cross breeds.

Major Motoko Kusanagi, a cybernetically augmented female agent, has been tracking a virtual entity known as the Puppet Master with her crack squad of security agents. The shape-shifting Puppet Master, a rogue creation of a rival agency of the security apparatus, has concluded that it is a life form in its own right, ""born in sea of information,"" and requested political asylum and true physical existence in defiance of its creators.

(Source: Manga Entertainment, edited)",https://cdn.myanimelist.net/images/anime/3/75608.jpg,0.2160707173950976,0.6924758565069736
6682,0.6738255023956299,0.0011221428867429,2.331543174352487,"Action, Ecchi, Super Power, Supernatural",11eyes イレブンアイズ,TV,12,"Oct 7, 2009 to Dec 23, 2009","Marvelous, Pony Canyon, feng",Sentai Filmworks,Doga Kobo,Visual novel,25 min. per ep.,R - 17+ (violence & profanity),"When the sky turns red, the moon turns black, and monsters begin roaming the streets, Satsuki Kakeru is at a loss for what to do. Along with his best friend Yuka, they try to decipher why they have been sent to this strange world, which is seemingly empty aside from themselves.

However, when the ""Red Night"" ends, Kakeru and Yuka believe it was all a dream—until it happens again, and they are left in a dangerous situation. They meet four others in the same predicament: Kusakabe Misuzu, an expert swordswoman; Tachibana Kukuri, a strange mute girl who looks uncannily like Kakeru's deceased sister; Hirohara Yukiko, a lively young girl whose personality reverts to that of a cold killer when her glasses are removed; and Tajima Takahisa, a young pyrokineticist.

As the six of them band together to survive and discover what this mysterious world is, things take a turn for the worse as six shadows appear before them...",https://cdn.myanimelist.net/images/anime/6/73520.jpg,0.7664992646574957,0.6923602548480031
6166,0.6765558123588562,0.0005610905936919,2.608968746637079,"Comedy, Ecchi, Harem, Romance, Sci-Fi",あそびにいくヨ!,TV,12,"Jul 11, 2010 to Sep 26, 2010","AIC, Lantis, Media Factory, Pony Canyon, Rakuonsha, AT-X, KlockWorx, Ryukyu Asahi Broadcasting",Funimation,AIC PLUS+,Light novel,24 min. per ep.,R+ - Mild Nudity,"Kio is just another boring, nice guy with a boring, nice life until he meets a beautiful, curvaceous cat-girl while attending a memorial service for one of his ancestors. Next thing he knows, he's lying in bed with this half-naked beauty next to him! Her name is Eris, and she has come to Earth to learn more about its inhabitants as a representative of the planet Catian. And she's decided to set up shop at Kio's home for her stay on Earth!

Unbeknownst to Kio, there are quite a few organizations who will attempt to capture Eris, looking to keep her existence a secret by any means necessary. What's worse is when people around Kio turn out to secretly be a part of those organizations! Kio will have to work hard to keep Eris safe from these shady groups. Things are about to get mysterious, exciting, and most importantly sexy in Asobi ni Iku yo!",https://cdn.myanimelist.net/images/anime/7/75583.jpg,0.7548864369780606,0.6922219372826971
2927,0.6831961870193481,0.0004170485190115,2.811909590633769,"Drama, Romance, School",キミキス pure rouge,TV,24,"Oct 7, 2007 to Mar 23, 2008","Bandai Visual, Lantis",Sentai Filmworks,J.C.Staff,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,"Kouichi Sanada and Kazuki Aihara's childhood friend Mao Mizusawa has returned after living in France for a couple of years. Kouichi is surprised to learn that, since her parents are remaining overseas for the time being, his mother has agreed to let Mao stay with them. The three friends help each other deal with the ups and downs of high school romance.
 
(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/19934.jpg,0.7281546605195638,0.6921878817193913
32983,0.826617419719696,0.0947165340185165,4.015882394959705,"Slice of Life, Demons, Supernatural, Drama, Shoujo",夏目友人帳 伍,TV,11,"Oct 5, 2016 to Dec 21, 2016","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",Unknown,Shuka,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"Blessed with eyes that are able to perceive the otherwise invisible youkai, Takashi Natsume hides his ability from his newfound family and friends to protect everyone's peaceful daily life. Nonetheless, Natsume never fails to show the same kindness to the benevolent youkai and happily returns their names by using the infamous Book of Friends he inherited from his late grandmother, Reiko.

Meanwhile, the exorcist clan Matoba still wishes for Natsume to join their ranks due to his overwhelming gift. However, Natsume firmly rejects the clan's invitation since not all exorcists are as reasonable as his friend Shuuichi Natori, and many improperly and indiscriminately seal away every youkai in their way. Unsatisfied with Natsume's answer, Seiji Matoba blackmails Natsume into attending a grand gathering of powerful exorcist families. Natsume soon finds himself in the company of dangerous people and youkai alike. But even then, he continues to defy the exorcists' hard-handed methods and believes that peace between both worlds is possible.",https://cdn.myanimelist.net/images/anime/11/81755.jpg,0.15419647405997508,0.6921332305877519
14833,0.7581671476364136,0.0141810299828648,2.622667590995241,"Adventure, Demons, Romance, Fantasy",まおゆう魔王勇者,TV,12,"Jan 5, 2013 to Mar 30, 2013","Genco, Animax",Sentai Filmworks,Arms,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,"Fifteen years have passed since the war between humans and demons began. Dissatisfied with their slow advance into the Demon Realm, the Hero abandons his companions to quickly forge ahead towards the Demon Queen's castle. Upon his arrival at the royal abode, the Hero makes a startling discovery: not only is the Demon Queen a woman of unparalleled beauty, but she also seeks the Hero's help. Confused by this unexpected turn of events, the Hero refuses to ally himself with his enemy, claiming that the war the demons have waged is tearing the Southern Nations apart.

However, the Demon Queen rebuts, arguing that the war has not only united humanity but has also brought them wealth and prosperity, providing evidence to support her claims. Furthermore, she explains that if the war were to end, the supplies sent by the Central Nations in aid to the Southern Nations would cease, leaving hundreds of thousands to starve. Fortunately, she offers the Hero a way to end the war while bringing hope not only to the Southern Nations, but also to the rest of the world, though she will need his assistance to make this a reality.

Finally convinced, the Hero agrees to join his now former enemy in her quest. Vowing to stay together through sickness and health, they set off for the human world.",https://cdn.myanimelist.net/images/anime/4/46041.jpg,0.4268217201830959,0.6918980621457501
8407,0.7670686841011047,0.0174341108649969,2.7473710694961984,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",そらのおとしものf（フォルテ）,TV,12,"Oct 2, 2010 to Dec 18, 2010","Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",Funimation,AIC ASTA,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"Sakurai Tomoki has settled into his life with the two angeloids, Ikaros and Nymph, and is enjoying himself immensely.  However, he keeps having weird dreams and asks all of his friends to help him investigate the cause.

Nymph conjures up a device that enables people, but not angeloids, to enter other people's dreams.  The device malfunctions at first but eventually they get to what was supposed to be Tomoki's dream but discover that something is very wrong with it.

Later, a meteor comes crashing down from the skies at the site of the large cherry blossom tree where Tomoki first discovered Ikaros.  An extremely well endowed blonde angeloid with a huge sword emerges from the meteor and sets off in search of Tomoki!",https://cdn.myanimelist.net/images/anime/11/50309.jpg,0.3876513506181525,0.6911852174045143
5342,0.7141824960708618,0.0023592116776853,2.657758910806511,"Action, Supernatural, Mecha",アスラクライン,TV,13,"Apr 2, 2009 to Jun 25, 2009","TV Tokyo, Starchild Records, Raku High Student Council",Unknown,Seven Arcs,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"Natsume Tomoharu is a normal high-school student in every way with one exception: he's being followed by the ghost of his best friend, Misao.

After moving into his brother's old house, Tomoharu expects to continue living his normal life but is one day left with a mysterious and locked briefcase without any instruction. At first he plans to leave it in storage; however, his house is soon invaded by multiple groups of people after the briefcase. Although still not knowing the purpose of the briefcase, Tomoharu and Misao attempt to escape with it.

From there on, Tomoharu tries to learn the secrets behind the briefcase, the connections between it and Misao, and why it has the power to change the world.",https://cdn.myanimelist.net/images/anime/7/17071.jpg,0.5987984423680758,0.6911056853303047
195,0.7433733344078064,0.0180068612098693,2.1922295619556964,"Sci-Fi, Comedy, Drama, Romance, School",おねがい☆ティーチャー,TV,12,"Jan 10, 2002 to Mar 28, 2002","Bandai Visual, Genco","Nozomi Entertainment, Bandai Entertainment",Daume,Original,23 min. per ep.,PG-13 - Teens 13 or older,"One day, Kei Kusanagi notices a strange glowing woman by the lake. He discovers that the woman is actually an alien officer from the Galaxy Federation named Mizuho Kazami, and even more shocking—she's also his teacher! In spite of this setback, he and his teacher gradually get to know each other and a romance blossoms between them. However, soon enough, the principal of the school finds out about their relationship. The solution? Get married!

Together, the newlyweds must keep their marriage a secret, not only from Kei's high school friends, but also the Galaxy Federation. Onegai☆Teacher is the fragile but comedic love story of an alien and her student.",https://cdn.myanimelist.net/images/anime/13/5241.jpg,0.48200416946368563,0.6910995014189822
5112,0.6679286956787109,0.0004627213347703,2.582121496600891,"Comedy, Ecchi, Fantasy, Romance",アキカン!,TV,12,"Jan 4, 2009 to Mar 29, 2009",Half H.P Studio,Sentai Filmworks,Brain's Base,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,"Hobbies are often a great way of meeting new people, but how could Kakeru Daichi, who collects rare juice cans, have ever suspected that he'd meet a fascinating new girl when he attempted to DRINK her? Naming her Melon, because she's got great melon... soda, Kakeru quickly learns that she's an Akikan—a beautiful girl who's also a special can created to fight other Akikans in a strange experiment to determine what kind of container is better: steel or aluminum! 

Will becoming involved in this ridiculously twisted research project gone amuck complicate Kakeru's life incredibly? Of course it will, but because Melon's steel body needs carbon dioxide to breathe, he's now stuck with her since she's too CO2 dependent! And when his wealthy, attractive, best childhood friend Najimi gets HER own aluminum Akikan, the trouble really begins! 

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/5/47093.jpg,0.7823857356427725,0.6908201036715234
1698,0.7653133273124695,0.0433304049074649,2.102233108122613,"Music, Slice of Life, Comedy, Drama, Romance, Josei",のだめカンタービレ,TV,23,"Jan 12, 2007 to Jun 15, 2007","Dentsu, Genco, Kodansha, Fuji TV, Magic Capsule, Sony Music Entertainment, Fujipacific Music",Unknown,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,"Shinichi Chiaki is a first class musician whose dream is to play among the elites in Europe. Coming from a distinguished family, he is an infamous perfectionist—not only is he highly critical of himself, but of others as well. The only thing stopping Shinichi from leaving for Europe is his fear of flying. As a result, he's grounded in Japan.

During his fourth year at Japan's top music university, Shinichi happens to meet Megumi Noda or, as she refers to herself, Nodame. On the surface, she seems to be an unkempt girl with no direction in life. However, when Shinichi hears Nodame play the piano for the first time, he is in awe of the kind of music she creates. Nevertheless, Shinichi is dismayed to discover that Nodame is his neighbor, and worse, she ends up falling head over heels in love with him.",https://cdn.myanimelist.net/images/anime/9/11986.jpg,0.39271401548028373,0.6907934649460324
7588,0.7390248775482178,0.0010030689882114,3.648157614834388,"Mystery, Historical, Drama, Samurai, Seinen",さらい屋 五葉,TV,12,"Apr 16, 2010 to Jul 2, 2010","Dentsu, Media Factory, Movic, Fuji TV, Shogakukan","NIS America, Inc.",Manglobe,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"Masanosuke ""Masa"" Akitsu is a wandering ronin adrift in Japan's peaceful Edo period. Despite being a skilled swordsman, Masa's meek personality has netted him the label ""unreliable,"" and he is often abruptly dismissed by his employers, leading him to question his resolve as a samurai. 

As Masa reaches his lowest point, he is approached by Yaichi, a carefree man draped in pink who seemingly hires him on a whim as his bodyguard. Unbeknownst to Masa, the job is not as innocent as it seems, and he is drawn into the illicit activities of the group spearheaded by Yaichi. As he becomes further entwined with the gang known as the Five Leaves, Masa struggles with his own principles. Still, his curiosity spurs him forward to uncover the past and motivations of this mysterious band of outlaws.",https://cdn.myanimelist.net/images/anime/4/75203.jpg,0.49786672217852324,0.6907932464742789
6324,0.744113564491272,0.0067313658073544,2.7631194264643373,"Action, Harem, Comedy, Demons, Supernatural, Romance, Ecchi, Fantasy",おまもりひまり,TV,12,"Jan 7, 2010 to Mar 25, 2010","Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",Funimation,Zexcs,Manga,24 min. per ep.,R+ - Mild Nudity,"After the death of his parents, Yuuto Amakawa lives a pretty ordinary life in the city. The only problem he has to worry about while attending school alongside Rinko, his next-door neighbor, is his cat allergies. That all changes on his sixteenth birthday, when an Ayakashi—a supernatural creature—attacks him for the sins of his ancestors. Luckily, he is saved by Himari, a mysterious cat-woman with a sword, who explains that Yuuto is the scion of a family of demon-slayers, and she is there to protect him now that the charm that kept him hidden from the supernatural forces of the world has lost its power.

Omamori Himari chronicles Yuuto's dealings with the various forces of the supernatural world, as well as the growing number of women that show up on his doorstep, each with their own dark desires. Will Yuuto be able to adjust to his new ""exciting"" environment? Or will the ghost of his (ancestor's) past catch up with him?",https://cdn.myanimelist.net/images/anime/11/22525.jpg,0.476087679998528,0.6905083875927233
856,0.78355872631073,0.0276100486516952,2.984280816574556,"Action, Drama, Fantasy, Sci-Fi",うたわれるもの,TV,26,"Apr 4, 2006 to Sep 26, 2006","Lantis, Half H.P Studio, AQUAPLUS","ADV Films, Funimation",OLM,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),"An injured man is found in the woods by a girl named Eruruu, and everything about him is mysterious. Without knowledge of his past nor even his own name, he is welcomed to Eruruu's home and is given the name Hakuoro by her grandmother, and younger sister, Aruruu. While the inhabitants of the village have large ears and tails, Hakuoro's defining physical trait is quite different as he has neither ears nor tail, but only a mask that he cannot remove.

Soon after he becomes a part of the villagers' lives, a revolution against the tyrannical emperor of the land begins, and the conflict finds its way to his new home. Hakuoro must do whatever he can to save the people and the village that he has come to love, all while uncovering the mysteries that shroud his past.",https://cdn.myanimelist.net/images/anime/1119/118609.jpg,0.31630885222352795,0.6901087514932897
21939,0.8230495452880859,0.1508630961179733,3.1450540371623075,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",蟲師 続章,TV,10,"Apr 5, 2014 to Jun 21, 2014","Aniplex, Kodansha, Delfi Sound",Aniplex of America,Artland,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Perceived as strange and feared by man, over time the misshapen ones came to be known as Mushi. Although they harbor no ill intentions towards humans, many suffer from the side effects of their existence and strange nature; exploiting the Mushi without understanding them, even unintentionally, can lead to disaster and strife for any involved. Mushishi Zoku Shou continues the story of Mushishi Ginko on his journey to help the visible world to coexist with the Mushi.

During his travels, Ginko discovers various gifted individuals—those cursed by circumstance and those maintaining a fragile symbiosis with the Mushi—inevitably confronting the question of whether humanity, talented and tortured alike, can manage the responsibility of the unseen. Moreover, as a Mushishi, Ginko must learn more about these strange beings and decide if he has the right to interfere with the complex relationships between Mushi and mankind.",https://cdn.myanimelist.net/images/anime/13/58533.jpg,0.15801194332568744,0.6900420248956063
8630,0.7141677737236023,0.0066678156144917,2.2241229257316504,"Action, Comedy, Romance, School",緋弾のアリア,TV,12,"Apr 15, 2011 to Jul 1, 2011","TBS, Magic Capsule, flying DOG",Funimation,J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"In response to the worsening crime rate, Japan creates Tokyo Butei High, an elite academy where ""Butei"" or armed detectives hone their deadly skills in hopes of becoming mercenary-like agents of justice. One particular Butei is Kinji Tooyama, an anti-social and curt sophomore dropout who was once a student of the combat-centric Assault Division. Kinji now lives a life of leisure studying logistics in order to cover up his powerful but embarrassing special ability. However, his peaceful days soon come to an end when he becomes the target of the infamous ""Butei Killer,"" and runs into an emotional hurricane and outspoken prodigy of the highest rank, Aria Holmes Kanzaki, who saves Kinji's life and demands that he become her partner after seeing what he is truly capable of.",https://cdn.myanimelist.net/images/anime/9/30095.jpg,0.5926509692170484,0.6898644128222915
11757,0.8582043051719666,0.9234954714775084,1.3360030708241917,"Action, Game, Adventure, Romance, Fantasy",ソードアート・オンライン,TV,25,"Jul 8, 2012 to Dec 23, 2012","Aniplex, Genco, DAX Production, ASCII Media Works, Bandai Namco Games",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,"Ever since the release of the innovative NerveGear, gamers from all around the globe have been given the opportunity to experience a completely immersive virtual reality. Sword Art Online (SAO), one of the most recent games on the console, offers a gateway into the wondrous world of Aincrad, a vivid, medieval landscape where users can do anything within the limits of imagination. With the release of this worldwide sensation, gaming has never felt more lifelike.

However, the idyllic fantasy rapidly becomes a brutal nightmare when SAO's creator traps thousands of players inside the game. The ""log-out"" function has been removed, with the only method of escape involving beating all of Aincrad's one hundred increasingly difficult levels. Adding to the struggle, any in-game death becomes permanent, ending the player's life in the real world.

While Kazuto ""Kirito"" Kirigaya was fortunate enough to be a beta-tester for the game, he quickly finds that despite his advantages, he cannot overcome SAO's challenges alone. Teaming up with Asuna Yuuki and other talented players, Kirito makes an effort to face the seemingly insurmountable trials head-on. But with difficult bosses and threatening dark cults impeding his progress, Kirito finds that such tasks are much easier said than done.",https://cdn.myanimelist.net/images/anime/11/39717.jpg,0.015410406266830334,0.6896455253909394
25519,0.7692775130271912,0.0027900799177587,4.19820395175366,"Slice of Life, Psychological, Drama, Magic, Fantasy",結城友奈は勇者である,TV,12,"Oct 17, 2014 to Dec 26, 2014","Dentsu, Mainichi Broadcasting System, Pony Canyon, Movic, KlockWorx",Ponycan USA,Studio Gokumi,Original,24 min. per ep.,PG-13 - Teens 13 or older,"In her everyday life, Yuuna Yuuki is a hero. As proof, she is in her middle school's Hero Club, where she does her best to help others and bring a smile to everyone's face.

But Yuuna, always up to any task, is about to become an even bigger hero. Mysterious destructive forces called Vertexes begin threatening the world she loves, and the Hero Club is called upon by a strange phone app to save it. Along with her best friend Mimori Tougou, as well as sisters Fuu and Itsuki Inubouzaki, they must transform into magical girls in order to battle the Vertexes.

In between studying and putting on shows for kids, Yuuna and the Hero Club must fight for the very existence of their world and face the harsh truths behind their own powers, all the while discovering what it truly means to be a hero.",https://cdn.myanimelist.net/images/anime/8/77057.jpg,0.3684668133633975,0.6891153730944324
9314,0.7168749570846558,0.0024825611617416,2.7318668829602326,"Adventure, Fantasy, Sci-Fi",フラクタル,TV,11,"Jan 14, 2011 to Apr 1, 2011","Fuji TV, Asmik Ace, Sony Music Entertainment, Graphinica",Funimation,"A-1 Pictures, Ordet",Original,23 min. per ep.,PG-13 - Teens 13 or older,"The story takes place on an island, where a ""Fractale System"" is beginning to collapse. One day, Clain finds an injured girl called Phryne under a cliff. She disappears leaving a pendant. Clain sets out for a journey with the girl-shaped avatar Nessa to look for Phryne and discovers the secret of the Fractale System.",https://cdn.myanimelist.net/images/anime/2/28197.jpg,0.5776374909366918,0.6890274638550631
2963,0.7105668187141418,0.0048417341895401,2.3264017748520684,"Slice of Life, Comedy, School",みなみけ,TV,13,"Oct 8, 2007 to Dec 31, 2007","Starchild Records, Magic Capsule, Eye Move, Sunny Side Up",Unknown,Daume,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"The Minami residence is home to three sisters: the strict and diligent eldest sister Haruka; air-headed and lively Kana; and the youngest, Chiaki, whose sharp tongue spares no one. Living without adult supervision, the sisters share the workload of cooking and laundry, as well as the occasional romantic adventure. From combating chronic laziness to hanging out with friends, there is never a boring day in the Minami household.",https://cdn.myanimelist.net/images/anime/2/75279.jpg,0.6027885957770593,0.6890111741267254
63,0.6751464605331421,0.0024682071525603,2.1229377814843047,"Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen",ディアーズ,TV,12,"Jul 11, 2004 to Sep 26, 2004","Bandai Visual, Hal Film Maker, Genco, Lantis","Discotek Media, Geneon Entertainment USA",Daume,Manga,23 min. per ep.,R+ - Mild Nudity,"One year ago, a UFO containing 150 aliens crash-landed off the shores of Kasai. Because no one could fix their ship, the Japanese Government decided to bestow upon them the designation ""DearS"" and make them into Japanese citizens, teaching them the language, customs, and culture of Japan. However, in order for them to become more familiar with human society, a home-stay program has been enacted to allow them to mingle with other humans.

One misty morning, a truck carrying a capsule that housed one of these aliens ends up dropping it into the riverbank, releasing her from her confinement. She is eventually found by a high school student named Takeya Ikuhara, who saves her from being hit by a truck and takes pity on her, despite being extremely distrustful of their race and wanting nothing to do with them. Upon being named Ren, she imprints upon him as her ""Master"" and serves as his personal ""Slave,"" leaving him with a ""DearS"" who wants to remain with him no matter what and bringing his ordinary, alien-free days to an end.",https://cdn.myanimelist.net/images/anime/1207/98872.jpg,0.7441191290260512,0.688940994231724
79,0.7509708404541016,0.0261551346629858,2.178866334143529,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",SHUFFLE! (シャッフル!),TV,24,"Jul 8, 2005 to Jan 6, 2006","Xebec, Lantis, Memory-Tech",Funimation,Asread,Visual novel,23 min. per ep.,R+ - Mild Nudity,"In present times, Gods and Demons coexist together with Humans after the door between each of these worlds had opened. Tsuchimi Rin is a normal young high school student attending Verbena Academy, spending his days living peacefully with his childhood friend Kaede. Unexpectedly, one day the King of Gods, the King of Demons and their families move into be Rin's next door neighbors. Apparently the daughter of the Gods, Sia, and the daughter of the demons, Nerine, are both deeply in love with Rin after having met him in the past. Along with his playful friendship with upperclassmen Asa and his encounter with the silent but cute Primula, Rin has much on his hands dealing with the affections of each of these girls. Based on the eroge by Navel.",https://cdn.myanimelist.net/images/anime/1290/133860.jpg,0.43987039337590106,0.6887507510384615
62,0.6693986654281616,0.0001782736799214,2.9646723451861794,"Harem, Drama, Magic, Romance",D.C.～ダ・カーポ～,TV,26,"Jul 5, 2003 to Dec 27, 2003","Lantis, King Records",Unknown,"feel., Zexcs",Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,"Hatsunejima abounds in mysteries—one of which is the town's unwithering cherry trees that are said to grant the most genuine wishes. There are also rumors of people possessing supernatural powers, like Junichi Asakura, who can see other people's dreams and create sweets out of nothing. Alongside his sister Nemu, he enjoys living in peace with his friends at Kazami Academy but chooses to shroud his identity in secrecy.

His tranquil school life comes to a halt when he finds out that his childhood friend Sakura Yoshino has returned from America after six years. She is there for one purpose: to fulfill the promises she made long ago with Junichi. Little does anyone know, however, that Sakura's appearance is bound to change everyone's lives—for better or worse.",https://cdn.myanimelist.net/images/anime/4/73936.jpg,0.766070655125062,0.6887330633675417
1222,0.7128103375434875,0.0056209289468824,2.3010839668677785,"Slice of Life, Drama, Romance, Shoujo",僕等がいた,TV,26,"Jul 4, 2006 to Dec 26, 2006","Marvelous, Pony Canyon, Delfi Sound",Unknown,Artland,Manga,25 min. per ep.,PG-13 - Teens 13 or older,"Going into her first year of high school, Nanami Takahashi is filled with the hope of making many new friends. After meeting the shy Yuri Yamamoto, she hears about a popular boy in their class: Yano Motoharu. Yuri cares little for Yano because of his past relationship with her older sister Nana, and at first, Nanami doesn't like his attitude either. However, Nanami soon begins to warm up to Yano and takes a liking to him. The two spend more of their time together and eventually decide to start dating. But their love is not without challenges; Yano has trouble opening up to Nanami, since his first girlfriend, Nana, died in a car accident the year before, and she had been with one of her ex-boyfriends at the time.

Finding themselves living in the shadow of Yano's relationship with Nana, Nanami and Yano struggle to keep their relationship afloat amid misunderstandings and heartache with the certainty of their love for each other.",https://cdn.myanimelist.net/images/anime/12/25754.jpg,0.5923557536939481,0.6887194207735797
4548,0.677528440952301,3.329963510623202e-05,3.707581035305189,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",夜桜四重奏 ～ヨザクラカルテット～,TV,12,"Oct 3, 2008 to Dec 19, 2008",TBS,Sentai Filmworks,Nomad,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"The world of Yozakura Quartet is actually not one, but two worlds: one of humans, and one of youkai. Despite appearing mostly human, youkai may have animal like physical traits, along with a number of special abilities. Normally youkai are confined to their world, but some have found their way into the realm of humanity. As a symbol of peace, and a bridge between the two realms, a city was constructed within the protective barrier of seven magical trees, otherwise known as the Seven Pillars. This city of Sakurashin is home to both humans and youkai, with the peace between them maintained by the Hizumi Life Counseling Office.

The director of this office is Akina Hiizumi, a teenager with the inherited family ability to perform “tuning,” which can send harmful youkai back to their world permanently. He is aided by a group of girls, including the town’s 16 year old youkai mayor, Hime Yarizakura, their town’s announcer and resident telepath, Ao Nanami, and Kotoha Isone, a half-youkai who can summon objects just by stating the object’s name.

As new residents enter and mysterious events begin to take place, this quartet of protectors and their closest friends must continue to guard the city of Sakurashin, and maintain the fragile balance of peace between humans and youkai.",https://cdn.myanimelist.net/images/anime/11/74266.jpg,0.731617074545225,0.6883461676708859
10379,0.7397819757461548,0.006018909625709,2.7872169780433977,"Slice of Life, Demons, Supernatural, Drama, Shoujo",夏目友人帳 参,TV,13,"Jul 5, 2011 to Sep 27, 2011","Aniplex, Sakura Create","NIS America, Inc.",Brain's Base,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Natsume Yuujinchou San follows Takashi Natsume, a boy who is able to see youkai. Natsume and his bodyguard Madara, nicknamed Nyanko-sensei, continue on their quest to release youkai from their contracts in the ""Book of Friends.""

Natsume comes to terms with his ability to see youkai and stops thinking of it as a curse. As he spends more time with his human and youkai friends, he realizes how much he values them both and decides he doesn't have to choose between the spirit and human worlds to be happy.",https://cdn.myanimelist.net/images/anime/8/82394.jpg,0.48253319924156446,0.6883322204452367
